,0
86524,-7550.0
86525,-7550.0
86526,-7550.0
86527,-7550.0
86528,-7550.0
86529,-7550.0
86530,-7550.0
86531,-7550.0
86532,-7550.0
86533,-7550.0
86534,-7550.0
86535,-7550.0
86536,-7550.0
86537,-7550.0
86538,-7550.0
86539,-7550.0
86540,-7550.0
86541,-7550.0
86542,-7550.0
86543,-6925.0
86544,-6425.0
86545,-6425.0
86546,-6425.0
86547,-5175.0
86548,-4050.0
86549,-4550.0
86550,-4050.0
86551,-4050.0
86552,-4050.0
86553,-4050.0
86554,-4050.0
86555,-4050.0
86556,-4050.0
86557,-4050.0
86558,-4050.0
86559,-4050.0
86560,-4050.0
86561,-4050.0
86562,-4050.0
86563,-6675.0
86564,-6675.0
86565,-7050.0
86566,-8050.0
86567,-10300.0
86568,-12175.0
86569,-10550.0
86570,-10550.0
86571,-10550.0
86572,-10550.0
86573,-10550.0
86574,-10550.0
86575,-10550.0
86576,-10550.0
86577,-10550.0
86578,-10550.0
86579,-10550.0
86580,-10550.0
86581,-10550.0
86582,-10550.0
86583,-10550.0
86584,-10550.0
86585,-10550.0
86586,-10550.0
86587,-10550.0
86588,-10550.0
86589,-10550.0
86590,-10550.0
86591,-10550.0
86592,-10550.0
86593,-10550.0
86594,-10550.0
86595,-10550.0
86596,-10550.0
86597,-10550.0
86598,-10550.0
86599,-10550.0
86600,-10550.0
86601,-10550.0
86602,-10550.0
86603,-10550.0
86604,-10550.0
86605,-10550.0
86606,-10550.0
86607,-10550.0
86608,-10550.0
86609,-10550.0
86610,-10550.0
86611,-10550.0
86612,-10550.0
86613,-10550.0
86614,-10550.0
86615,-10550.0
86616,-10550.0
86617,-10550.0
86618,-10550.0
86619,-10550.0
86620,-10550.0
86621,-10550.0
86622,-10550.0
86623,-10550.0
86624,-10550.0
86625,-10550.0
86626,-10550.0
86627,-10550.0
86628,-10550.0
86629,-10550.0
86630,-10550.0
86631,-10550.0
86632,-10550.0
86633,-10550.0
86634,-10550.0
86635,-10550.0
86636,-10550.0
86637,-10550.0
86638,-10550.0
86639,-10550.0
86640,-10550.0
86641,-10550.0
86642,-10925.0
86643,-10925.0
86644,-10925.0
86645,-10925.0
86646,-10925.0
86647,-10925.0
86648,-10925.0
86649,-10925.0
86650,-10925.0
86651,-10925.0
86652,-10925.0
86653,-10925.0
86654,-10925.0
86655,-10925.0
86656,-10925.0
86657,-10925.0
86658,-10925.0
86659,-10925.0
86660,-10925.0
86661,-10925.0
86662,-10925.0
86663,-10925.0
86664,-10925.0
86665,-10925.0
86666,-10925.0
86667,-10925.0
86668,-10925.0
86669,-10925.0
86670,-10925.0
86671,-10925.0
86672,-10925.0
86673,-10925.0
86674,-10925.0
86675,-10925.0
86676,-10925.0
86677,-10925.0
86678,-10925.0
86679,-10925.0
