,0
86186,-962.5
86187,-962.5
86188,-962.5
86189,-962.5
86190,-962.5
86191,-962.5
86192,-962.5
86193,-962.5
86194,-962.5
86195,-962.5
86196,-962.5
86197,-962.5
86198,-962.5
86199,-962.5
86200,-962.5
86201,-962.5
86202,-962.5
86203,-962.5
86204,-962.5
86205,-962.5
86206,-962.5
86207,-962.5
86208,-962.5
86209,-962.5
86210,-962.5
86211,-962.5
86212,-837.5
86213,-837.5
86214,-837.5
86215,-837.5
86216,-837.5
86217,-1337.5
86218,-1337.5
86219,-1337.5
86220,-1337.5
86221,-1337.5
86222,-1337.5
86223,-1337.5
86224,-1337.5
86225,-1337.5
86226,-1337.5
86227,-1337.5
86228,-1337.5
86229,-1337.5
86230,-1337.5
86231,-1337.5
86232,-1337.5
86233,-1337.5
86234,-1337.5
86235,-1337.5
86236,-1337.5
86237,-1337.5
86238,-1337.5
86239,-1337.5
86240,-1337.5
86241,-712.5
86242,-712.5
86243,-712.5
86244,-712.5
86245,-712.5
86246,-712.5
86247,-712.5
86248,-712.5
86249,-712.5
86250,-1087.5
86251,-2712.5
86252,-2712.5
86253,-2712.5
86254,-2712.5
86255,-2712.5
86256,-2712.5
86257,-2712.5
86258,-2712.5
86259,-2712.5
86260,-2712.5
86261,-2712.5
86262,-2712.5
86263,-2712.5
86264,-2712.5
86265,-2712.5
86266,-2837.5
86267,-2462.5
86268,-2462.5
86269,-2462.5
86270,-2462.5
86271,-2462.5
86272,-2462.5
86273,-2462.5
86274,-2462.5
86275,-2462.5
86276,-2462.5
86277,-2462.5
86278,-2462.5
86279,-2462.5
86280,-2462.5
86281,-2462.5
86282,-2462.5
86283,-2462.5
86284,-2462.5
86285,-2462.5
86286,-2462.5
86287,-2462.5
86288,-2462.5
86289,-2462.5
86290,-2462.5
86291,-2462.5
86292,-2462.5
86293,-2462.5
86294,-2462.5
86295,-2462.5
