trade_id,entry_bar,exit_bar,entry_time,exit_time,direction,size,entry_price,exit_price,hold_bars,gross_pnl,commission,slippage_cost,net_pnl,entry_signal,exit_reason
124,2332,2337,2024-06-10 13:30:00+00:00,2024-06-10 13:55:00+00:00,LONG,8,5346.0,5346.25,5,100.0,20.0,200.0,-120.0,toxic_cont,time_exit
125,2408,2409,2024-06-10 19:50:00+00:00,2024-06-10 19:55:00+00:00,LONG,9,5369.0,5372.5,1,1575.0,22.5,225.0,1327.5,toxic_cont,time_exit
126,2418,2420,2024-06-11 14:10:00+00:00,2024-06-11 14:20:00+00:00,LONG,10,5348.0,5350.75,2,1375.0,25.0,250.0,1100.0,toxic_cont,time_exit
127,2452,2453,2024-06-11 17:00:00+00:00,2024-06-11 17:05:00+00:00,LONG,10,5361.0,5358.5,1,-1250.0,25.0,250.0,-1525.0,toxic_cont,time_exit
128,2462,2463,2024-06-11 17:50:00+00:00,2024-06-11 17:55:00+00:00,LONG,10,5366.25,5366.25,1,0.0,25.0,250.0,-275.0,toxic_cont,time_exit
129,2467,2468,2024-06-11 18:15:00+00:00,2024-06-11 18:20:00+00:00,LONG,10,5371.25,5374.0,1,1375.0,25.0,250.0,1100.0,toxic_cont,time_exit
130,2470,2471,2024-06-11 18:30:00+00:00,2024-06-11 18:35:00+00:00,LONG,10,5378.75,5376.25,1,-1250.0,25.0,250.0,-1525.0,toxic_cont,time_exit
131,2486,2487,2024-06-11 19:50:00+00:00,2024-06-11 19:55:00+00:00,LONG,10,5379.25,5383.75,1,2250.0,25.0,250.0,1975.0,toxic_cont,time_exit
132,2488,2493,2024-06-12 13:30:00+00:00,2024-06-12 13:55:00+00:00,SHORT,10,5427.0,5441.0,5,-7000.0,25.0,250.0,-7275.0,toxic_rev,time_exit
133,2536,2537,2024-06-12 17:30:00+00:00,2024-06-12 17:35:00+00:00,LONG,8,5440.0,5440.25,1,100.0,20.0,200.0,-120.0,toxic_cont,time_exit
134,2539,2540,2024-06-12 17:45:00+00:00,2024-06-12 17:50:00+00:00,LONG,8,5438.5,5439.75,1,500.0,20.0,200.0,280.0,toxic_cont,time_exit
135,2542,2543,2024-06-12 18:00:00+00:00,2024-06-12 18:05:00+00:00,SHORT,8,5430.0,5433.5,1,-1400.0,20.0,200.0,-1620.0,toxic_rev,time_exit
136,2549,2564,2024-06-12 18:35:00+00:00,2024-06-12 19:50:00+00:00,LONG,8,5443.75,5430.75,15,-5200.0,20.0,200.0,-5420.0,toxic_cont,time_exit
137,2567,2579,2024-06-13 13:35:00+00:00,2024-06-13 14:35:00+00:00,LONG,8,5441.5,5425.5,12,-6400.0,20.0,200.0,-6620.0,toxic_cont,time_exit
138,2610,2611,2024-06-13 17:10:00+00:00,2024-06-13 17:15:00+00:00,LONG,9,5428.5,5426.25,1,-1012.5,22.5,225.0,-1260.0,toxic_cont,time_exit
139,2632,2636,2024-06-13 19:00:00+00:00,2024-06-13 19:20:00+00:00,LONG,9,5442.25,5439.25,4,-1350.0,22.5,225.0,-1597.5,toxic_cont,time_exit
140,2642,2643,2024-06-13 19:50:00+00:00,2024-06-13 19:55:00+00:00,LONG,9,5441.25,5436.25,1,-2250.0,22.5,225.0,-2497.5,toxic_cont,time_exit
